T16 . lampshades,أباجورة T16,Kabbani Egypt,First Settlement branch,Lighting,Modern,6,2,550,647,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/24_904ac775-6adc-40b3-b8f8-c84c182962f4.jpg?v=1584194010,1,495,"import_2019_08_07_192328, joined-description-fields, الالإضاءة, كلاسيكى, مصابيح خارجية - حدائق",Good Germany wood,خشب ألمانى جيد,1 year,سنة واحدة,Color,"""ashen"",""yellow"",""oil"",""Navy blue"",""silver"",""begie""",3,3,4371808616523,31345743757387,T16
T18 . lampshades,أباجورة T18,Kabbani Egypt,First Settlement branch,Lighting,Modern,6,2,550,647,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/1_5edf1b4b-4bde-4c2a-a61c-026143bdabe5.jpg?v=1584194011,1,495,"import_2019_08_07_192328, joined-description-fields, الالإضاءة, كلاسيكى, مصابيح خارجية - حدائق",Good Germany wood,خشب ألمانى جيد,1 year,سنة واحدة,Color,"""ashen"",""yellow"",""oil"",""Navy blue"",""silver"",""begie""",3,3,4371789054027,31345643814987,T18
T9 . lampshades,أباجورة T9,Kabbani Egypt,First Settlement branch,Lighting,Modern,6,2,550,647,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/23_e2b4e019-fb0d-45db-a06a-71fdf9f8c27f.jpg?v=1584194012,1,495,"import_2019_08_07_192328, joined-description-fields, الالإضاءة, كلاسيكى, مصابيح خارجية - حدائق",Good Germany wood,خشب ألمانى جيد,1 year,سنة واحدة,Color,"""ashen"",""yellow"",""oil"",""Navy blue"",""silver"",""begie""",3,3,4371807666251,31345742184523,T9
T90 . lampshades,أباجورة T90,Kabbani Egypt,First Settlement branch,Lighting,Modern,6,2,550,647,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/26_3736033a-6eb8-43ce-a034-c4869733a73d.jpg?v=1584194012,1,495,"import_2019_08_07_192328, joined-description-fields, الالإضاءة, كلاسيكى, مصابيح خارجية - حدائق",Good Germany wood,خشب ألمانى جيد,1 year,سنة واحدة,Color,"""ashen"",""yellow"",""oil"",""Navy blue"",""silver"",""begie""",3,3,4371811467339,31345747951691,T90
T98 . lampshades,أباجورة T98,Kabbani Egypt,First Settlement branch,Lighting,Modern,6,2,550,647,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/29_abcd53b8-9ab3-47ca-8716-c96583ecea3e.jpg?v=1584194014,1,495,"import_2019_08_07_192328, joined-description-fields, الالإضاءة, كلاسيكى, مصابيح خارجية - حدائق",Good Germany wood,خشب ألمانى جيد,1 year,سنة واحدة,Color,"""ashen"",""yellow"",""oil"",""Navy blue"",""silver"",""begie""",3,3,4371816120395,31345770627147,T98
998D swing opens like a bed,أرجوحة 998D تفتح كالسرير,Kabbani Egypt,First Settlement branch,Garden Furniture,Hammock,6,2,5700,7647,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/889D.jpg?v=1623847413,1,5130,"discount furniture, discount furniture store, garden furniture, home & garden, home page portiere, import_2019_08_07_192328, joined-description-fields, Kiwi, less than 10000, outdoor, outdoor furniture, آخر العروض, أثاث الحدائق, أثاث حدائق, أخضر, أرجوحة, اثاث حدائق, اقل من 10000, الاكثر مبيعا, فرش حدائق, مرجيحة",Good Germany wood,خشب ألمانى جيد,3 Years,3 سنوات,Color,"""ashen"",""yellow"",""oil"",""Navy blue"",""silver"",""begie""",2,2,4480302481483,31887802073163,KB-OD-SW-988D
Tube Garden Rattan Hammock,أرجوحة تيوب جاردن راتان,Kabbani Egypt,First Settlement branch,Garden Furniture,Hammock,6,2,2790,3720,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/Tub-garden.jpg?v=1619595641,1,2511,"Black, home & garden, import_2019_08_07_192328, joined-description-fields, less than 10000, Metal, RATTAN, swing, آخر العروض, أثاث الحدائق, أثاث حدائق, أحمر, أرجوحة, اثاث حدائق, اسود, راتان, مرجيحة",Good Germany wood,خشب ألمانى جيد,1 year,سنة واحدة,Color,"""ashen"",""yellow"",""oil"",""Navy blue"",""silver"",""begie""",2,2,3966017536075,39333031805003,NULL
Dragon swing,أرجوحة دراجون,Kabbani Egypt,First Settlement branch,Garden Furniture,Hammock,6,2,7990,9400,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/Dragon.jpg?v=1623848791,1,7191,"garden furniture, home & garden, import_2019_08_07_192328, joined-description-fields, less than 10000, Metal, natural wood, swing, wood, آخر العروض, أثاث الحدائق, أثاث حدائق, أرجوحة, أطقم جلوس, أطقم-جلوس-فرش-حدائق, اثاث حدائق, اقل من 10000, خشب طبيعى, مرجيحة",Good Germany wood,خشب ألمانى جيد,2 Years,سنتان,Size,"""200x200cm"",""200x195cm"",""180x200cm"",""180x195 cm""",2,2,0,0,0
Tornado hammock bed 3 people,أرجوحة سرير تورنيدو 3 فرد,Kabbani Egypt,First Settlement branch,Garden Furniture,Hammock,6,2,9900,11647,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/ROTNADO.jpg?v=1608713341,1,8910,"Brown, discount furniture, discount furniture store, garden furniture, green, home & garden, home page portiere, import_2019_08_07_192328, joined-description-fields, Kiwi, less than 10000, natural wood, outdoor, outdoor furniture, آخر العروض, أثاث حدائق, أخضر, أرجوحة, اثاث حدائق, اقل من 10000, الاكثر مبيعا, خشب, خشب طبيعى, فرش حدائق, مرجيحة",Good Germany wood,خشب ألمانى جيد,3 Years,3 سنوات,Size,"""200x200cm"",""200x195cm"",""180x200cm"",""180x195 cm""",2,2,4715043586123,33000868839499,KB-OD-SW-TRNDO
rattan circle swing,أرجوحة سيركل راتان,Kabbani Egypt,First Settlement branch,Garden Furniture,Hammock,6,2,3400,4535,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/Cercle.jpg?v=1619595641,1,3060,"discount furniture, discount furniture store, garden furniture, home & garden, home page portiere, import_2019_08_07_192328, joined-description-fields, less than 10000, light blue, outdoor, outdoor furniture, RATTAN, Turquoise, آخر العروض, أثاث حدائق, أرجوحة, اثاث حدائق, تركواز, راتان, فرش حدائق, مرجيحة",Good Germany wood,خشب ألمانى جيد,2 Years,سنتان,Color,"""ashen"",""yellow"",""oil"",""Navy blue"",""silver"",""begie""",2,2,3966010490955,29732216897611,KB-OD-SW-CCL
Double circle swing,أرجوحة سيركل فردين,Kabbani Egypt,First Settlement branch,Garden Furniture,Hammock,6,2,5200,6950,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/Cercle-II.jpg?v=1623847561,1,4680,"Black, discount furniture, discount furniture store, garden furniture, home & garden, home page portiere, import_2019_08_07_192328, joined-description-fields, Kiwi, less than 10000, outdoor, outdoor furniture, RATTAN, أثاث حدائق, أخضر, أرجوحة, اثاث حدائق, اسود, راتان, فرش حدائق, مرجيحة",Good Germany wood,خشب ألمانى جيد,3 Years,3 سنوات,Color,"""ashen"",""yellow"",""oil"",""Navy blue"",""silver"",""begie""",2,2,4480309952587,31887857385547,KB-OD-SW-2-CIRCLE
chaise longue,أرجوحة شيزلونج,Kabbani Egypt,First Settlement branch,Garden Furniture,Seating Sets,6,2,3900,5200,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/Shazlong_3e8f9c9b-1616-41d6-b2bb-211570e1d96b.jpg?v=1623850661,1,3510,"Blue, import_2019_08_07_192328, joined-description-fields, light blue, Metal, More than 10000, natural wood, Sky blue, swing, أثاث حدائق, أرجوحة, أطقم جلوس, أكثر من 10000, اثاث حدائق, أرجوحة, ازرق, معدن",Good Germany wood,خشب ألمانى جيد,2 Years,سنتان,Size,"""200x200cm"",""200x195cm"",""180x200cm"",""180x195 cm""",2,2,6579468664907,39403080613963,40-1082
hammock double,أرجوحة شيمي فردين,Kabbani Egypt,First Settlement branch,Garden Furniture,Hammock,6,2,5300,7130,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/SHEMI2.jpg?v=1594196905,1,4770,"garden furniture, home & garden, import_2019_08_07_192328, joined-description-fields, less than 10000, Metal, swing, آخر العروض, أثاث الحدائق, أثاث حدائق, أرجوحة, أطقم جلوس, أطقم-جلوس-فرش-حدائق, اثاث حدائق, اقل من 10000, مرجيحة, معدن",Good Germany wood,خشب ألمانى جيد,1 year,سنة واحدة,Color,"""ashen"",""yellow"",""oil"",""Navy blue"",""silver"",""begie""",2,2,0,0,0
Double swing 2002,أرجوحة فردين 2002,Kabbani Egypt,First Settlement branch,Garden Furniture,Hammock,6,2,6990,8210,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/2002.jpg?v=1623848562,1,6291,"garden furniture, home & garden, import_2019_08_07_192328, joined-description-fields, less than 10000, Metal, swing, آخر العروض, أثاث الحدائق, أثاث حدائق, أرجوحة, أطقم جلوس, أطقم-جلوس-فرش-حدائق, اثاث حدائق, اقل من 10000, مرجيحة, معدن",Good Germany wood,خشب ألمانى جيد,2 Years,سنتان,Size,"""200x200cm"",""200x195cm"",""180x200cm"",""180x195 cm""",2,2,0,0,0
Catania swing 3 persons mechanism,أرجوحة كاتانيا 3 فرد ميكانيزم,Kabbani Egypt,First Settlement branch,Garden Furniture,Hammock,6,2,8900,10471,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/Catania.jpg?v=1609917809,1,8010,"garden furniture, home & garden, import_2019_08_07_192328, joined-description-fields, less than 10000, Metal, swing, آخر العروض, أثاث الحدائق, أثاث حدائق, أرجوحة, أطقم جلوس, أطقم-جلوس-فرش-حدائق, اثاث حدائق, اقل من 10000, مرجيحة, معدن",Good Germany wood,خشب ألمانى جيد,1 year,سنة واحدة,Color,"""ashen"",""yellow"",""oil"",""Navy blue"",""silver"",""begie""",2,2,0,0,0
hammock marcin individual,أرجوحة مارسين فرد,Kabbani Egypt,First Settlement branch,Garden Furniture,Hammock,6,2,5650,7529,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/MARCIN_95ac8c63-01d3-44a8-9b71-a80296bf46d5.jpg?v=1619595642,1,5085,"Beige, Brown, discount furniture, discount furniture store, garden furniture, home & garden, home page portiere, import_2019_08_07_192328, joined-description-fields, less than 10000, outdoor, outdoor furniture, silk, آخر العروض, أثاث حدائق, أرجوحة, اثاث حدائق, بني, بيج, حرير, خشب, راتان, فرش حدائق, مرجيحة",Good Germany wood,خشب ألمانى جيد,3 Years,3 سنوات,Color,"""ashen"",""yellow"",""oil"",""Navy blue"",""silver"",""begie""",2,2,4480306184267,31887833464907,KB-OD-SW-MRCEN
hammock marcin singles,أرجوحة مارسين فردين,Kabbani Egypt,First Settlement branch,Garden Furniture,Hammock,6,2,7400,9885,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/MARCIN-2_8beeeb80-6616-40c9-a0ea-48fad572bc1d.jpg?v=1619595642,1,6660,"Beige, Brown, discount furniture, discount furniture store, garden furniture, home & garden, home page portiere, import_2019_08_07_192328, joined-description-fields, less than 10000, outdoor, outdoor furniture, silk, آخر العروض, أثاث حدائق, أرجوحة, اثاث حدائق, بني, بيج, حرير, فرش حدائق, مرجيحة",Good Germany wood,خشب ألمانى جيد,3 Years,3 سنوات,Color,"""ashen"",""yellow"",""oil"",""Navy blue"",""silver"",""begie""",2,2,4480308772939,31887843590219,KB-OD-SW-2-MRCEN
New Garden Rattan Swing,أرجوحة نيو جاردن راتان,Kabbani Egypt,First Settlement branch,Garden Furniture,Hammock,6,2,2790,3720,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/new-garden.jpg?v=1619595645,1,2511,"Black, home & garden, import_2019_08_07_192328, joined-description-fields, less than 10000, Metal, RATTAN, swing, آخر العروض, أثاث الحدائق, أثاث حدائق, أحمر, أرجوحة, اثاث حدائق, اسود, راتان, مرجيحة",Good Germany wood,خشب ألمانى جيد,4 Years,4 سنوات,Size,"""200x200cm"",""200x195cm"",""180x200cm"",""180x195 cm""",2,2,6557228990539,39333031116875,KB-S-NG
Entre anaconda,أنتريه أناكوندا,Kabbani Egypt,First Settlement branch,Furniture,Sofas,6,2,24900,29295,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/Anaconda.jpg?v=1620806955,1,22410,"Beige, Brown, furniture, import_2019_08_07_192328, joined-description-fields, living room, more than 20000, natural wood, sale, آخر العروض, أطقم / أنتريه, أنتريهات, اكثر من 20000, الأثاث, الحشب الطبيعي, الخشب الطبيعي, بني, بيج, خشب طبيعى, خصومات",Good Germany wood,خشب ألمانى جيد,3 Years,3 سنوات,Size,"""200x200cm"",""200x195cm"",""180x200cm"",""180x195 cm""",1,1,6562857222219,39353343443019,KB-LR-ANCNDA
Entree Ice,أنتريه أيس,Kabbani Egypt,First Settlement branch,Furniture,Sofas,6,2,25900,37000,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/Ice.jpg?v=1620806953,1,23310,"furniture, import_2019_08_07_192328, joined-description-fields, living room, more than 20000, natural wood, Off White, rose, sale, آخر العروض, أطقم / أنتريه, أنتريهات, اكثر من 20000, الأثاث, الاكثر مبيعا, الحشب الطبيعي, الخشب الطبيعي, اوف وايت, خشب طبيعى, خصومات, روز, كشمير",Good Germany wood,خشب ألمانى جيد,1 year,سنة واحدة,Size,"""200x200cm"",""200x195cm"",""180x200cm"",""180x195 cm""",1,1,6554787348555,39319822073931,KB-LR-ICE
Entre Porto,أنتريه بورتو,Kabbani Egypt,First Settlement branch,Furniture,Sofas,6,2,17630,20745,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/porto1.jpg?v=1594198717,1,15867,"furniture, green, import_2019_08_07_192328, joined-description-fields, living room, natural wood, oily, sale, Yellow, آخر العروض, أخضر, أطقم / أنتريه, أنتريهات, اصفر, الأثاث, الحشب الطبيعي, الخشب الطبيعي, خشب طبيعى, خصومات, زيتي, مسطردة",Good Germany wood,خشب ألمانى جيد,1 year,سنة واحدة,Color,"""ashen"",""yellow"",""oil"",""Navy blue"",""silver"",""begie""",1,1,4615229734987,32585731113035,KB-LR-PRTO
Entree Pocket,أنتريه بوكت,Kabbani Egypt,First Settlement branch,Furniture,Sofas,6,2,17750,20885,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/Boket.jpg?v=1613546592,1,15975,"burgundy, discount furniture, discount furniture store, furniture, Gray, home furniture, import_2019_08_07_192328, joined-description-fields, living room, natural wood, Red, آخر العروض, أحمر, أنتريهات, الأثاث, خشب طبيعى, رمادي, نبيتى",Good Germany wood,خشب ألمانى جيد,3 Years,3 سنوات,Size,"""200x200cm"",""200x195cm"",""180x200cm"",""180x195 cm""",1,1,4735964282955,33062514917451,KB-LR-BOKET
Entre polo,أنتريه بولو,Kabbani Egypt,First Settlement branch,Furniture,Sofas,6,2,16500,22000,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/Kabbani-living-polo.jpg?v=1613546592,1,14850,"Blue, discount furniture, discount furniture store, furniture, Gray, home furniture, import_2019_08_07_192328, joined-description-fields, living room, natural wood, آخر العروض, أنتريهات, الأثاث, خشب طبيعى, رمادي, سماوي",Good Germany wood,خشب ألمانى جيد,2 Years,سنتان,Size,"""200x200cm"",""200x195cm"",""180x200cm"",""180x195 cm""",1,1,6606573109323,39495940505675,KB-LR-POLO
Entre Bianca,أنتريه بيانكا,Kabbani Egypt,First Settlement branch,Furniture,Sofas,6,2,19990,30755,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/Living_Bianka.jpg?v=1618990375,1,17991,"discount furniture, discount furniture store, furniture, Gray, home furniture, import_2019_08_07_192328, joined-description-fields, living room, natural wood, orange, آخر العروض, أنتريهات, الأثاث, برتقالي, خشب طبيعى, رمادي",Good Germany wood,خشب ألمانى جيد,10 Years,10 سنوات,Size,"""200x200cm"",""200x195cm"",""180x200cm"",""180x195 cm""",1,1,6547238649931,39282552799307,KB-LR-BIANKA
Tesla Entree,أنتريه تسلا,Kabbani Egypt,First Settlement branch,Furniture,Sofas,6,2,12900,16125,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/Tesla-Living_0f413889-f138-414a-925d-24e4e93dbdcb.jpg?v=1614151389,1,11610,"discount furniture, discount furniture store, furniture, home furniture, import_2019_08_07_192328, joined-description-fields, living room, natural wood, rose, Sky blue, آخر العروض, أخر العروض, أنتريهات, الأثاث, الاكثر مبيعا, خشب طبيعى, خصومات, روز, سماوي, كشمير",Good Germany wood,خشب ألمانى جيد,2 Years,سنتان,Size,"""200x200cm"",""200x195cm"",""180x200cm"",""180x195 cm""",1,1,0,0,0
Dante Entre,أنتريه دانتي,Kabbani Egypt,First Settlement branch,Furniture,Sofas,6,2,23990,28225,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/Kabbani-living-danti.jpg?v=1613546590,1,21591,"Beige, discount furniture, discount furniture store, furniture, Green, home furniture, import_2019_08_07_192328, joined-description-fields, living room, natural wood, آخر العروض, أنتريهات, الأثاث, اوف وايت, بيج, خشب طبيعى, روز, كشمير",Good Germany wood,خشب ألمانى جيد,3 Years,3 سنوات,Size,"""200x200cm"",""200x195cm"",""180x200cm"",""180x195 cm""",1,1,6623646449739,39542102884427,KB-LR-DANTI
Randy Entre,أنتريه راندي,Kabbani Egypt,First Settlement branch,Furniture,Sofas,6,2,16500,22000,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/Randy_cb84f8ba-5991-4cc1-8b70-c81ec88f9efd.jpg?v=1620806956,1,14850,"discount furniture, discount furniture store, furniture, Gray, home furniture, import_2019_08_07_192328, joined-description-fields, living room, natural wood, Off White, orange, آخر العروض, أخر العروض, أنتريهات, الأثاث, اوف وايت, برتقالي, خشب طبيعى, خصومات",Good Germany wood,خشب ألمانى جيد,3 Years,3 سنوات,Size,"""200x200cm"",""200x195cm"",""180x200cm"",""180x195 cm""",1,1,6563025518667,39353772507211,KB-LR-RANDY
Emerald Entre,أنتريه زمردة,Kabbani Egypt,First Settlement branch,Furniture,Sofas,6,2,13990,16460,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/1d91a760cb5784ec7733da4122bbedc0.jpg?v=1600243829,1,12591,"Blue, discount furniture, discount furniture store, furniture, home furniture, import_2019_08_07_192328, joined-description-fields, living room, natural wood, آخر العروض, أنتريهات, الأثاث, خشب طبيعى, سماوي",Good Germany wood,خشب ألمانى جيد,4 Years,4 سنوات,Size,"""200x200cm"",""200x195cm"",""180x200cm"",""180x195 cm""",1,1,6606573338699,39495941128267,KB-LR-ZOMRDA50-01513
Entree City,أنتريه سيتي,Kabbani Egypt,First Settlement branch,Furniture,Sofas,6,2,14480,19310,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/city-LR.jpg?v=1600243801,1,13032,"Blue, discount furniture, discount furniture store, furniture, Gray, home furniture, import_2019_08_07_192328, joined-description-fields, living room, natural wood, آخر العروض, أنتريهات, الأثاث, خشب طبيعى, رمادي, كحلي",Good Germany wood,خشب ألمانى جيد,10 Years,10 سنوات,Color,"""ashen"",""yellow"",""oil"",""Navy blue"",""silver"",""begie""",1,1,4606915149899,32471052058699,KB-LR-CITY
Sephora Sofa + Gift Table,أنتريه سيفورا + ترابيزة هدية,Kabbani Egypt,First Settlement branch,Furniture,Sofas,6,2,29900,37375,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/120_4_dc0a7ac9-547a-4b50-858b-4f36dc751042.jpg?v=1623223419,1,26910,"Black, furniture, import_2019_08_07_192328, joined-description-fields, living room, more than 20000, natural wood, Off White, rose, sale, آخر العروض, أطقم / أنتريه, أنتريهات, اكثر من 20000, الأثاث, الحشب الطبيعي, الخشب الطبيعي, اوف وايت, خشب طبيعى, خصومات, روز, كشمير",Good Germany wood,خشب ألمانى جيد,1 year,سنة واحدة,Size,"""200x200cm"",""200x195cm"",""180x200cm"",""180x195 cm""",1,1,4701180231755,32962499182667,KB-LR-SEPHORA
Entry Cross,أنتريه كروس,Kabbani Egypt,First Settlement branch,Furniture,Sofas,6,2,14650,17235,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/Cross.jpg?v=1615360980,1,13185,"discount furniture, discount furniture store, furniture, green, home furniture, import_2019_08_07_192328, joined-description-fields, living room, natural wood, Yellow, آخر العروض, أنتريهات, اصفر, الأثاث, الاكثر مبيعا, خشب طبيعى, خصومات, رمادي",Good Germany wood,خشب ألمانى جيد,10 Years,10 سنوات,Size,"""200x200cm"",""200x195cm"",""180x200cm"",""180x195 cm""",1,1,6539602952267,39259113357387,KB-LR-CROSS
Entree Cobra,أنتريه كوبرا,Kabbani Egypt,First Settlement branch,Furniture,Sofas,6,2,22990,27050,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/Cobra-set.jpg?v=1619977818,1,20691,"Beige, furniture, import_2019_08_07_192328, joined-description-fields, living room, more than 20000, natural wood, sale, آخر العروض, أطقم / أنتريه, أنتريهات, اكثر من 20000, الأثاث, الحشب الطبيعي, الخشب الطبيعي, بيج, خشب طبيعى, خصومات",Good Germany wood,خشب ألمانى جيد,1 year,سنة واحدة,Size,"""200x200cm"",""200x195cm"",""180x200cm"",""180x195 cm""",1,1,4701171646539,32962465005643,KB-LR-CBRA
Entree cute,أنتريه كيوت,Kabbani Egypt,First Settlement branch,Furniture,Sofas,6,2,18850,22175,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/Kabbani-living-cute.jpg?v=1613546589,1,16965,"discount furniture, discount furniture store, furniture, Green, home furniture, import_2019_08_07_192328, joined-description-fields, living room, natural wood, آخر العروض, أنتريهات, الأثاث, خشب طبيعى, زيتي",Good Germany wood,خشب ألمانى جيد,3 Years,3 سنوات,Size,"""200x200cm"",""200x195cm"",""180x200cm"",""180x195 cm""",1,1,4735963627595,33062511050827,KB-LR-Cute
Entre Lacoste,أنتريه لاكوست,Kabbani Egypt,First Settlement branch,Furniture,Sofas,6,2,16900,19890,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/lacost.jpg?v=1622963820,1,15210,"discount furniture, discount furniture store, furniture, home furniture, import_2019_08_07_192328, joined-description-fields, living room, natural wood, آخر العروض, أخر العروض, أنتريهات, الأثاث, بني, بيج, خشب طبيعى, خصومات",Good Germany wood,خشب ألمانى جيد,4 Years,4 سنوات,Size,"""200x200cm"",""200x195cm"",""180x200cm"",""180x195 cm""",1,1,6555284996171,39322397737035,KB-LR-LACOST
Entree Light,أنتريه لايت,Kabbani Egypt,First Settlement branch,Furniture,Sofas,6,2,9950,11710,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/Kabbani-furniture-living-room-lite-blue_f4d8a71e-5db9-4c63-8525-e8d78f99a831.jpg?v=1601278607,1,8955,"Blue, discount furniture, discount furniture store, furniture, home furniture, import_2019_08_07_192328, joined-description-fields, living room, natural wood, آخر العروض, أزرق, أنتريهات, الأثاث, خشب طبيعى",Good Germany wood,خشب ألمانى جيد,2 Years,سنتان,Size,"""200x200cm"",""200x195cm"",""180x200cm"",""180x195 cm""",1,1,4483119546443,31901276274763,KB-LR-LITE-Beige
Entree Light,أنتريه لايت,Kabbani Egypt,First Settlement branch,Furniture,Sofas,6,2,9950,11710,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/Kabbani-furniture-living-room-lite-cafe.jpg?v=1584194020,1,8955,"Beige, Brown, discount furniture, discount furniture store, furniture, home furniture, import_2019_08_07_192328, joined-description-fields, living room, natural wood, آخر العروض, أنتريهات, الأثاث, الاكثر مبيعا, بني, بيج, خشب طبيعى",Good Germany wood,خشب ألمانى جيد,3 Years,3 سنوات,Color,"""ashen"",""yellow"",""oil"",""Navy blue"",""silver"",""begie""",1,1,4674288844875,32866783330379,KB-LR-LITE-Blue
Entree Legend,أنتريه ليجند,Kabbani Egypt,First Settlement branch,Furniture,Sofas,6,2,34500,40560,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/Legend.jpg?v=1606290473,1,31050,"Blue, brouwn, Brown, furniture, furniture stores, home furniture, living room, memory foam, natural wood, purple, Red, wood, wood tables, آخر العروض, أحمر, أطقم / أنتريه, أنتريهات, الأثاث, الخشب الطبيعي, بنى, بني, خصومات, نبيتى",Good Germany wood,خشب ألمانى جيد,1 year,سنة واحدة,Size,"""200x200cm"",""200x195cm"",""180x200cm"",""180x195 cm""",1,1,4701178200139,32962491940939,KB-LR-LEGND
Magic Sofa with Gift Footwear,أنتريه ماجيك مع فوتيه هدية,Kabbani Egypt,First Settlement branch,Furniture,Sofas,6,2,20990,25875,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/1_d23c6f37-fb56-42b7-8346-4353e73e4102.jpg?v=1609917806,1,18891,"furniture, green, import_2019_08_07_192328, joined-description-fields, living room, more than 20000, natural wood, oily, sale, Yellow, أطقم / أنتريه, أنتريهات, اصفر, اكثر من 20000, الأثاث, الحشب الطبيعي, الخشب الطبيعي, خشب طبيعى, خصومات, زيتي",Good Germany wood,خشب ألمانى جيد,4 Years,4 سنوات,Color,"""ashen"",""yellow"",""oil"",""Navy blue"",""silver"",""begie""",1,1,4448301875275,32897146323019,KB-LR-MAGIC-B
Entree Micro,أنتريه مايكرو,Kabbani Egypt,First Settlement branch,Furniture,Sofas,6,2,14650,17235,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/2jpg.jpg?v=1602415192,1,13185,"Beige, Brown, discount furniture, discount furniture store, furniture, home furniture, import_2019_08_07_192328, joined-description-fields, living room, natural wood, آخر العروض, أنتريهات, الأثاث, بني, بيج, خشب طبيعى",Good Germany wood,خشب ألمانى جيد,4 Years,4 سنوات,Color,"""ashen"",""yellow"",""oil"",""Navy blue"",""silver"",""begie""",1,1,0,0,0
Entrees New Virginia,أنتريه نيو فرجينيا,Kabbani Egypt,First Settlement branch,Furniture,Sofas,6,2,15320,18025,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/Kabbani-living-New-vergenia.jpg?v=1613546589,1,13788,"Blue, discount furniture, discount furniture store, furniture, home furniture, import_2019_08_07_192328, joined-description-fields, living room, natural wood, آخر العروض, أنتريهات, الأثاث, خشب طبيعى, سماوي",Good Germany wood,خشب ألمانى جيد,3 Years,3 سنوات,Size,"""200x200cm"",""200x195cm"",""180x200cm"",""180x195 cm""",1,1,6606573305931,39495941095499,KB-LR-VIRGINIA50-01489
Bankit Evole,بانكيت افوال,Kabbani Egypt,First Settlement branch,Furniture,Dining Rooms,6,2,3190,3755,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/Oval_6d56cdb0-2e7e-498b-a1dd-14e60d47f7d1.jpg?v=1620806956,1,2871,"import_2019_08_07_192328, joined-description-fields, less than 10000, White, أبيض, اقل من 10000, الأثاث, سفره, كراسى",Good Germany wood,خشب ألمانى جيد,3 Years,3 سنوات,Size,"""200x200cm"",""200x195cm"",""180x200cm"",""180x195 cm""",1,1,3966020157515,29732243996747,KB-SF-OVB
Bankit Evole,بانكيت افوال,Kabbani Egypt,First Settlement branch,Furniture,Dining Rooms,6,2,2990,3520,2 Days,0,https://cdn.shopify.com/s/files/1/0261/8815/2907/products/6_4cad7e66-1161-4ffa-8c0b-e3709f2febf5.jpg?v=1609917806,1,2691,"import_2019_08_07_192328, joined-description-fields, less than 10000, اقل من 10000, الأثاث, سفره, كراسى",Good Germany wood,خشب ألمانى جيد,10 Years,10 سنوات,Color,"""ashen"",""yellow"",""oil"",""Navy blue"",""silver"",""begie""",1,1,4371380076619,31342598946891,KB-SF-OVB
